1.0,0.0019852053683933097,-0.13404503924212371,-0.06350788422581465,0.9893766474036598,,,,,,0.44990772882020114,-0.0022994546753220576,-0.144136538885331,-0.06578242147077751,0.43816172382715046,0.8339425033264923,0.14355014547183997,-0.10119583024835663,-0.039497175415256276,0.8336844267798749,0.19292128263892097,0.20583102777614107,0.5124458404894947,0.29239948281857114,-0.02010938170369989,-0.044471830512354676,-0.03625217045059721,-0.0387895489142201,-0.17113244150562143,-0.17052499153037748,-0.16487599923089313,-0.16361379524892405,-0.06352019559944323,-0.053435824625965085,-0.05088069757749175,-0.05244296202904011,0.1576437929857481,0.216093157457789,0.485300829856108,0.29355624986803913,-0.045711725089975036,-0.03866092120962235,,0.10257291787176254,0.1067274611748213,-0.01351251882569522
0.0019852053683933097,1.0,0.3886962083309489,0.1970968306668014,0.037109544382140786,,,,,,0.05657540863630451,0.9980279229520855,0.39443661387428636,0.20084892406366445,0.08158893066591259,-0.11240788336112471,0.41244035481560426,0.10845946042823587,-0.001165527532938937,-0.10888995108666247,0.22165833130020812,0.19825238383218913,0.14014070034012602,0.15771185230647308,0.9776587666037662,0.8612376817386643,0.8680731262750574,0.8660637242458396,0.39971116753061225,0.36042841759052613,0.35844862814700523,0.3576198992497906,0.20103263719661701,0.17245558651303886,0.1652805642309227,0.168780768625192,0.25279530171090914,0.22309926135526034,0.176221151339407,0.1806027285517113,-0.049738416517868624,-0.009848911943004919,,0.24874559952836692,0.23245134050714947,0.1403746763582216
-0.13404503924212371,0.3886962083309489,1.0,0.2546723190497992,-0.09125190977108956,,,,,,0.01085880004928254,0.38984800780399675,0.9915902552665651,0.25949254978378183,0.04079153397099007,-0.263106868642981,0.056903417560050906,0.399849381450387,-0.03913758776684213,-0.2606459728266647,0.229702046581239,0.21996046483520795,0.06456660290465058,0.15833179756641383,0.3918968412211186,0.348948481129133,0.3428428895415379,0.34291486228159357,0.9702195696583087,0.8722710913370912,0.8700268116276609,0.8769409926137908,0.26201214399069805,0.21982028168088394,0.21054815075758118,0.2166749004531739,0.26812049746338273,0.23579303271844984,0.1073113851873374,0.17546095391764244,-0.03534858111567321,-0.03086852641616415,,0.04090039433087774,0.022994782520730082,0.19886752193436308
-0.06350788422581465,0.1970968306668014,0.2546723190497992,1.0,-0.026269607539637495,,,,,,-0.021055468132560647,0.20201634751016526,0.25736456589218704,0.9937534943260231,0.0032712875675603883,-0.15993570924911432,-0.026416025185256715,0.015312115058645546,0.11673269724392851,-0.1580883765157775,0.16276945501679446,0.15070193416887362,0.04776594844435384,0.09654101407416585,0.22138052444053724,0.1984618301706705,0.19479750694673845,0.19504591476068772,0.27579141137083024,0.2532252898190627,0.24885552217800136,0.25412191656637473,0.9938444082820291,0.8370341145940002,0.8369080161060531,0.8353077239494149,0.19650196392301297,0.16880354795217412,0.08312134064336432,0.11095640394605208,0.08077714314939966,0.11282067377709272,,-0.02875484042832924,-0.04737247038138937,0.01009464652705289
0.9893766474036598,0.037109544382140786,-0.09125190977108956,-0.026269607539637495,1.0,,,,,,0.4372271023254144,0.0328744924394531,-0.1014026184911692,-0.02837303948511928,0.43593550187884317,0.8124232969084277,0.15108063110483938,-0.0956145130778849,-0.032808830494890015,0.8134125373608008,0.19716044051344772,0.21430307595457107,0.506763902787116,0.29500149989826313,0.015030661517750232,-0.013395637810439483,-0.005207722115186184,-0.007436153012213114,-0.12754973352932056,-0.13206945487352373,-0.12735321391278917,-0.12497824062008926,-0.026491381812750937,-0.028596738689423654,-0.026074568845951097,-0.027659107989448876,0.17288887231768865,0.2305710838915113,0.4883556635424244,0.3007943503208335,-0.03985950935837447,-0.03204114571784696,,0.10470977533983887,0.11059427904764438,-0.020038915958666453
,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
0.44990772882020114,0.05657540863630451,0.01085880004928254,-0.021055468132560647,0.4372271023254144,,,,,,1.0,0.05773998353926125,0.013785905286769182,-0.01993504053709483,0.9949235542888256,0.3623468451084751,0.09493337832754786,-0.047324144977364827,-0.025974108960763725,0.36203335630431166,0.24823945264994965,0.16429089925530826,0.33097713071460483,0.18877765599639015,0.04811022709161349,0.05021429155139682,0.05571878240651701,0.049241941642882966,0.005089876527313272,0.01789225112918011,0.021337033096279216,0.0181929468084147,-0.018539008116856222,-0.014457156910392026,-0.012420987985216441,-0.014223085848808575,0.23233103875865013,0.17097494180654127,0.32180195420309243,0.2031579663374862,-0.05479385321997054,-0.01578445819283791,,0.015787534315583756,0.017894391186394257,-0.0319353551342059
-0.0022994546753220576,0.9980279229520855,0.38984800780399675,0.20201634751016526,0.0328744924394531,,,,,,0.05773998353926125,1.0,0.39771403394020555,0.2059878285603847,0.0830502610182091,-0.11713006169339465,0.40749240596904485,0.10671996352728369,0.001188888579102842,-0.11363703807499043,0.22757393973062243,0.2009042932140794,0.14219227946307594,0.1582707570076723,0.9811970782676682,0.8699591343249274,0.8791412588244507,0.8736648900109153,0.40380843260481925,0.3662035048009344,0.36467825498426854,0.3627986479658794,0.20617008464146938,0.17672942642890285,0.1698172590116201,0.17305772184296142,0.2594650827298327,0.22567669095173057,0.1787338830291798,0.18105498016869603,-0.048774099649941914,-0.008907772561668664,,0.24886049682198932,0.23253474409177305,0.14104870548384882
-0.144136538885331,0.39443661387428636,0.9915902552665651,0.25736456589218704,-0.1014026184911692,,,,,,0.013785905286769182,0.39771403394020555,1.0,0.26268090553825574,0.044394963896831716,-0.2743821174353952,0.054386925166794595,0.3869109570463272,-0.03931292268035767,-0.2720356050982007,0.24197656229137152,0.22766456072769994,0.06730099390781497,0.16130654149277676,0.40092777175168937,0.3624383157574155,0.35843377260795956,0.3557478258604548,0.9818834932307304,0.8941179540809503,0.8947295314963515,0.8950663903207005,0.2653902647719525,0.22404313945830254,0.21539030607829854,0.22125387166027824,0.28247139577852803,0.24318327743909443,0.1112149612064157,0.1787134296397636,-0.03640726971862866,-0.03229588446850696,,0.038991690570110676,0.0199344050790861,0.19321466996059378
-0.06578242147077751,0.20084892406366445,0.25949254978378183,0.9937534943260231,-0.02837303948511928,,,,,,-0.01993504053709483,0.2059878285603847,0.26268090553825574,1.0,0.004873162051390002,-0.16377916515739754,-0.029633002339882097,0.0157087638177531,0.11213960773273542,-0.161970252247439,0.16667151444839187,0.15331257725953054,0.048796110406119905,0.09726959791946116,0.2257045816800831,0.2021849317581473,0.19903826891575835,0.19918528964720264,0.28140685507321567,0.2591000026305719,0.2548462616393482,0.2597737908890885,0.9951863050650219,0.8403953688737054,0.841307135236431,0.8393942539572038,0.20205884667318935,0.1717847098050057,0.08488363456995444,0.11337811512928823,0.0826277904835991,0.10946473886365024,,-0.028993402410385626,-0.047000843009358355,0.012118077119454247
0.43816172382715046,0.08158893066591259,0.04079153397099007,0.0032712875675603883,0.43593550187884317,,,,,,0.9949235542888256,0.0830502610182091,0.044394963896831716,0.004873162051390002,1.0,0.34252044857265623,0.09883849741519635,-0.04266278724157128,-0.02189319988010553,0.34283749070315644,0.2544903254373603,0.17123365257387077,0.3268222171255906,0.19073463428363324,0.0734231063355546,0.07291935794625258,0.07885973218267799,0.07200897283886265,0.03646251086836867,0.04611083304490147,0.049070503407999594,0.04607334700013032,0.006169972311556791,0.0030754498044588113,0.004937659121843783,0.00304521359366879,0.2457931374440228,0.18109161377922922,0.32313851198698185,0.2077172867566818,-0.05129691273024032,-0.010946342902384117,,0.016592497398242572,0.020357028340807565,-0.03322596866106523
0.8339425033264923,-0.11240788336112471,-0.263106868642981,-0.15993570924911432,0.8124232969084277,,,,,,0.3623468451084751,-0.11713006169339465,-0.2743821174353952,-0.16377916515739754,0.34252044857265623,1.0,0.14714479779609058,-0.13111646945793565,-0.09070260371320679,0.9994357760383652,-0.06464103194319377,-0.039487665365117046,0.3328108120164281,0.09408123666756622,-0.13730095520008753,-0.14429121511986198,-0.13356911223001844,-0.13959071624349473,-0.3003803347419473,-0.284143041481254,-0.2758956524402721,-0.2768316039617393,-0.16137005711802951,-0.13446814867365,-0.13260680601573877,-0.134260299222436,-0.09825478574490099,-0.02659668150326199,0.2971682036559657,0.09507579083895341,-0.08276335425253013,-0.09000597237862729,,0.09442915373373222,0.09788446786116071,-0.033831215285957776
